,logFC,AveExpr,t,P.Value,adj.P.Val,B
UCK2,0.843261139,7.064850247,7.630073162,1.40E-12,9.40E-11,18.1253006
FUT8,-1.177260067,6.345333802,-7.626414531,1.43E-12,9.57E-11,18.10447282
NOP58,0.610057204,9.645590086,7.619241476,1.49E-12,9.95E-11,18.06365265
ZIC1,1.324457601,3.591792147,7.617504086,1.50E-12,1.00E-10,18.05376846
NPM3,1.092403322,5.83426103,7.617101319,1.51E-12,1.00E-10,18.05147723
NPDC1,-1.181597948,7.636422467,-7.616108206,1.51E-12,1.00E-10,18.04582796
MEGF9,-1.184820358,6.416009135,-7.613253447,1.54E-12,1.02E-10,18.02959087
FGFR4,-1.242513077,3.791376106,-7.606299029,1.60E-12,1.06E-10,17.99004876
RPUSD3,0.575334718,5.495588556,7.591371753,1.75E-12,1.15E-10,17.9052349
CLCN4,0.97702731,3.130124568,7.576300348,1.91E-12,1.25E-10,17.81968699
DNAJC22,-1.504989888,5.097137988,-7.574773729,1.93E-12,1.26E-10,17.81102641
C1orf115,-0.918659519,4.516255897,-7.549320799,2.23E-12,1.45E-10,17.66676041
CBR4,-0.814606276,6.956033411,-7.54716383,2.26E-12,1.47E-10,17.65454609
TMEM87B,-0.755010123,7.701866572,-7.54473338,2.29E-12,1.48E-10,17.64078524
HMGCS2,-1.799291195,4.160450211,-7.541457392,2.34E-12,1.51E-10,17.62224063
CEP15,-0.976983756,6.590915677,-7.540573026,2.35E-12,1.51E-10,17.61723514
CYB561,-0.885304343,7.929169424,-7.539439834,2.36E-12,1.51E-10,17.61082173
DEGS2,-1.908505365,4.955273791,-7.539182783,2.37E-12,1.51E-10,17.609367
RIOK1,0.824452391,7.195046981,7.529452839,2.51E-12,1.59E-10,17.55432055
LINC01315,1.794506506,5.194914697,7.528716309,2.52E-12,1.60E-10,17.55015515
CREB3L1,-1.330627242,5.50181725,-7.526266567,2.55E-12,1.61E-10,17.5363023
EPB41L4A-DT,-1.1646637,3.729878641,-7.50882759,2.82E-12,1.78E-10,17.43775426
CAPN6,1.492446004,2.791334675,7.503571438,2.91E-12,1.83E-10,17.40807449
SHC4,2.138315722,4.258143079,7.501190753,2.95E-12,1.85E-10,17.39463502
MGAT3,0.55170444,3.736591975,7.489513396,3.16E-12,1.97E-10,17.3287455
ITPR2-AS1,1.742190536,2.602845198,7.482612392,3.29E-12,2.05E-10,17.28983127
CHI3L1,2.047827489,6.326515556,7.481439769,3.31E-12,2.06E-10,17.28322076
TTLL4,0.903918675,5.550547433,7.478289743,3.37E-12,2.09E-10,17.26546554
TMBIM4,-0.643979215,8.80319125,-7.475454614,3.43E-12,2.12E-10,17.24948853
PDP1,-1.125467994,7.822047977,-7.470580362,3.52E-12,2.17E-10,17.22202757
ARHGEF9,0.921889677,5.942158477,7.459001886,3.77E-12,2.31E-10,17.15683273
NBEA,-1.321139756,5.817832489,-7.451227889,3.94E-12,2.41E-10,17.11308896
SNRPA,0.578176958,8.484573266,7.438858915,4.23E-12,2.58E-10,17.04353808
ORMDL2,-0.737879445,8.345615001,-7.432676591,4.38E-12,2.67E-10,17.0087972
SPRY1,-0.965469599,6.470671151,-7.430553317,4.44E-12,2.69E-10,16.99686914
NR2F1-AS1,-0.987820559,4.479948759,-7.430080967,4.45E-12,2.69E-10,16.99421583
PUM3,0.70356973,5.640107186,7.429700044,4.46E-12,2.69E-10,16.99207615
CMC4,0.784738204,7.441478795,7.426159294,4.55E-12,2.74E-10,16.97219015
KIF18B,0.823951614,6.607913421,7.420691656,4.70E-12,2.81E-10,16.94149178
BIK,-1.532751682,6.799547652,-7.420411116,4.70E-12,2.81E-10,16.93991699
MED30,0.885252017,5.561698053,7.414569811,4.87E-12,2.90E-10,16.90713425
LEMD1,1.969432112,4.129107579,7.414142477,4.88E-12,2.90E-10,16.90473648
FAM216A,1.138084079,6.095408438,7.412636685,4.92E-12,2.91E-10,16.89628806
RALB,-0.72813379,7.566055336,-7.412349517,4.93E-12,2.91E-10,16.89467697
HSPA4L,1.533739433,4.911866481,7.411888477,4.94E-12,2.91E-10,16.89209048
TTC8,-0.84679003,7.312934553,-7.410552614,4.98E-12,2.93E-10,16.88459661
BCAS1,-1.450432997,5.224722287,-7.409719791,5.00E-12,2.93E-10,16.87992502
CDT1,0.909444167,5.280835899,7.399659674,5.30E-12,3.10E-10,16.823516
PTK6,-1.536855894,5.19782663,-7.397124301,5.38E-12,3.13E-10,16.80930598
MBOAT1,1.471666965,6.806740892,7.397058682,5.38E-12,3.13E-10,16.80893823
SPRY4,-1.234020359,6.470783191,-7.390614613,5.58E-12,3.24E-10,16.77283269
SNED1,-0.885469311,4.47736277,-7.38909271,5.63E-12,3.26E-10,16.764308
TMEM199,-0.947170375,6.364999586,-7.388651717,5.65E-12,3.26E-10,16.76183802
CHST3,0.831703424,4.715510505,7.3744634,6.13E-12,3.52E-10,16.6824111
FBP1,-1.694360176,7.203679093,-7.355307827,6.84E-12,3.92E-10,16.5753041
ATG16L1,-0.789198863,5.88700174,-7.351512487,6.99E-12,4.00E-10,16.55410009
ADIRF,-2.17326177,8.049209558,-7.342825302,7.35E-12,4.19E-10,16.50558771
STS,-1.310603461,4.837646676,-7.335459113,7.66E-12,4.35E-10,16.46447591
GNA14,-1.320639903,3.997223531,-7.335356216,7.67E-12,4.35E-10,16.46390179
WNK3,1.154172554,4.235789955,7.333221451,7.76E-12,4.39E-10,16.4519915
BLACAT1,1.611287898,3.562749391,7.33081968,7.87E-12,4.44E-10,16.43859372
HPDL,1.578797956,3.332935733,7.324460166,8.16E-12,4.59E-10,16.40312967
ZNF280B,1.240590787,3.441082721,7.321529371,8.30E-12,4.66E-10,16.38679147
MAP7D3,0.652006599,4.409113188,7.321080736,8.32E-12,4.66E-10,16.38429079
IL17RD,1.291261887,5.417547473,7.316315003,8.55E-12,4.77E-10,16.35773166
PRSS12,1.629320296,3.427320483,7.31565209,8.58E-12,4.78E-10,16.35403801
TRMT11,0.821500751,7.17104868,7.303757506,9.19E-12,5.10E-10,16.28779338
NFIA,-1.212486306,6.138639922,-7.297621047,9.51E-12,5.27E-10,16.25363989
STARD3NL,-0.596217527,8.274023294,-7.296218791,9.59E-12,5.28E-10,16.24583754
CDKN2A,1.61066957,5.586217411,7.296156614,9.59E-12,5.28E-10,16.2454916
RNF39,-1.630776629,4.759835093,-7.294684633,9.67E-12,5.31E-10,16.23730218
CAPN9,-1.450832642,4.05452592,-7.29425046,9.70E-12,5.31E-10,16.23488681
GID4,0.727228955,5.176389353,7.287358458,1.01E-11,5.51E-10,16.19655581
ELAC1,0.803965685,4.342244406,7.28457125,1.02E-11,5.58E-10,16.18105977
TLCD3A,1.141417755,6.086766641,7.282020889,1.04E-11,5.65E-10,16.1668833
CDCA8,1.18342706,6.231979429,7.276274874,1.07E-11,5.82E-10,16.1349531
SUSD2,-1.725682524,5.304277393,-7.269585379,1.12E-11,6.03E-10,16.09779697
A2ML1,1.445934808,3.610240863,7.266014133,1.14E-11,6.14E-10,16.07796832
FGFR2,1.174651019,3.797536143,7.259375296,1.18E-11,6.35E-10,16.04112129
POLR1C,0.580052484,7.282126462,7.2593352,1.18E-11,6.35E-10,16.04089881
YPEL2,-1.006822964,6.188131396,-7.249165818,1.25E-11,6.71E-10,15.98449158
CYB5A,-1.0800822,7.887174524,-7.244550031,1.29E-11,6.87E-10,15.95890284
PGM2L1,-0.973288108,6.199465259,-7.24321443,1.30E-11,6.91E-10,15.95150025
RRP1B,0.642667435,6.765829723,7.242690075,1.30E-11,6.91E-10,15.9485942
ORC1,1.196722802,4.222373283,7.241891411,1.31E-11,6.92E-10,15.9441681
PAPSS1,0.893429027,9.711534788,7.236596803,1.35E-11,7.12E-10,15.91483271
SUPT6H,-0.966625678,6.189176588,-7.228968247,1.41E-11,7.41E-10,15.87258606
MCM5,0.864426474,6.867406772,7.226331178,1.43E-11,7.50E-10,15.85798765
SLCO2A1,-1.074165622,6.055352922,-7.215991762,1.51E-11,7.94E-10,15.80077788
HDGF,0.67853548,9.673305959,7.207306007,1.59E-11,8.32E-10,15.75275224
DMAC1,0.826937394,7.222691953,7.199902379,1.66E-11,8.65E-10,15.71184045
FHOD1,-0.803623522,6.673800811,-7.199272362,1.66E-11,8.66E-10,15.70836008
POLR1E,0.794280766,4.851827572,7.196415656,1.69E-11,8.78E-10,15.692581
MYBL1,1.276678774,5.204793223,7.192930934,1.73E-11,8.94E-10,15.67333765
DYNLRB2,-1.642971889,4.343268929,-7.192422899,1.73E-11,8.94E-10,15.67053259
NFE4,2.500608433,3.695404779,7.181149095,1.84E-11,9.50E-10,15.6083133
SCARB2,-0.727611961,8.03280868,-7.178865923,1.87E-11,9.60E-10,15.59571909
LNX1,-1.039560519,5.607182729,-7.173938156,1.92E-11,9.85E-10,15.56854443
TMEM147-AS1,0.569431859,5.76964979,7.171467483,1.95E-11,9.97E-10,15.55492348
RBM15,0.382712275,5.932145087,7.170787043,1.96E-11,9.98E-10,15.55117262
CPE,-1.563111639,7.886354255,-7.166906142,2.00E-11,1.02E-09,15.52978325
LDHB,1.618137068,10.71064252,7.166559001,2.00E-11,1.02E-09,15.52787031
FANCE,0.848935965,5.678269575,7.162270078,2.05E-11,1.04E-09,15.5042401
NUDT5,0.687325258,8.121691562,7.159505896,2.09E-11,1.05E-09,15.48901467
FAM174B,-1.132477345,6.451554824,-7.159264485,2.09E-11,1.05E-09,15.4876851
CMSS1,0.860739821,7.875432762,7.154182469,2.15E-11,1.08E-09,15.45970165
SOX6,1.038916076,3.477680256,7.152097937,2.17E-11,1.09E-09,15.44822659
DKC1,0.796379067,8.188683204,7.151815381,2.18E-11,1.09E-09,15.44667129
RIPK2,0.879378271,6.750553159,7.143114271,2.29E-11,1.14E-09,15.39879359
EMG1,0.830048205,6.439143442,7.141752259,2.31E-11,1.15E-09,15.39130202
LYAR,0.746933817,6.708765575,7.141673573,2.31E-11,1.15E-09,15.39086925
WSB1,-0.885092608,7.033698325,-7.138959263,2.34E-11,1.16E-09,15.37594196
CIB1,-0.782517693,9.242847589,-7.134600192,2.40E-11,1.19E-09,15.35197585
MEIS1,-1.036652292,5.382126389,-7.130819295,2.45E-11,1.21E-09,15.33119502
LBR,0.796035555,8.048942276,7.128363518,2.49E-11,1.22E-09,15.31770063
LSM6,0.722336716,7.517054483,7.127878204,2.49E-11,1.22E-09,15.31503416
PTPN14,0.817515836,6.325594591,7.123334648,2.56E-11,1.25E-09,15.29007516
NMT2,0.826774872,5.512086332,7.123094414,2.56E-11,1.25E-09,15.28875574
NCK1,0.707282521,6.702605233,7.113478232,2.70E-11,1.32E-09,15.2359612
TTYH1,2.249444616,3.013741537,7.112983847,2.71E-11,1.32E-09,15.23324799
SELENOP,-1.411461714,7.458554844,-7.109905447,2.76E-11,1.34E-09,15.21635595
SLC16A1-AS1,0.965254214,3.931027354,7.104462952,2.84E-11,1.38E-09,15.1865013
PRR15L,-1.66312356,6.937667722,-7.103262404,2.86E-11,1.38E-09,15.17991742
ABTB3,-1.16991322,4.120837003,-7.102775589,2.87E-11,1.38E-09,15.17724787
KIF2C,0.88408579,6.70119128,7.099612518,2.92E-11,1.41E-09,15.15990498
TMEM205,-1.151653206,8.284842484,-7.095846817,2.99E-11,1.43E-09,15.13926346
AUNIP,0.902104091,4.794616239,7.095630233,2.99E-11,1.43E-09,15.13807645
CHRM3,1.224432742,3.667698757,7.094836876,3.00E-11,1.43E-09,15.13372854
ARL15,-0.899018199,5.958296369,-7.094725033,3.01E-11,1.43E-09,15.13311562
E2F3,0.698717994,7.213073772,7.093855281,3.02E-11,1.44E-09,15.12834939
MIA3,-0.739246834,7.188590831,-7.091263033,3.06E-11,1.45E-09,15.1141458
IRAK1,0.853395558,7.409347262,7.090174087,3.08E-11,1.46E-09,15.10818004
PEX11A,-1.106376661,6.106414212,-7.089673378,3.09E-11,1.46E-09,15.10543709
TNIK,-1.448678168,5.193286533,-7.088393408,3.11E-11,1.47E-09,15.09842573
SEH1L,0.688050658,7.313186855,7.084758442,3.18E-11,1.49E-09,15.0785181
TMEM200C,0.81926197,3.806727897,7.083500278,3.20E-11,1.50E-09,15.07162881
MIPEP,-0.988553495,6.657224016,-7.082217777,3.22E-11,1.51E-09,15.06460697
SMIM31,-1.93989983,3.516064045,-7.08093435,3.25E-11,1.52E-09,15.05758076
REEP1,-1.550276072,6.042597411,-7.070399736,3.45E-11,1.60E-09,14.99993488
ACSS3,-1.340412588,5.525007533,-7.063720262,3.58E-11,1.66E-09,14.9634091
SLC22A23,-0.646099967,4.489911637,-7.059663559,3.66E-11,1.70E-09,14.94123492
AGO2,0.770376701,6.347937205,7.055680811,3.74E-11,1.73E-09,14.91947186
TSC1,-0.508618263,7.653929575,-7.055460904,3.75E-11,1.73E-09,14.91827041
TMEM184A,-1.107653637,4.760042839,-7.053984098,3.78E-11,1.74E-09,14.91020252
VTI1B,-0.487646475,7.340509071,-7.052089679,3.82E-11,1.75E-09,14.89985456
SYNJ2BP,-0.666971626,6.86992246,-7.051838633,3.82E-11,1.75E-09,14.89848337
SMIM13,0.677032749,5.669287141,7.05147453,3.83E-11,1.75E-09,14.89649473
MARCO,2.024269765,4.430637139,7.049577308,3.87E-11,1.77E-09,14.88613351
RALGAPA2,-0.733567081,4.901255472,-7.048736882,3.89E-11,1.77E-09,14.88154422
FYCO1,-0.631936298,5.592144253,-7.035005551,4.20E-11,1.91E-09,14.80660501
MOB3B,0.940158643,5.459611762,7.016296681,4.67E-11,2.12E-09,14.70463182
PLEKHA8,-0.568549491,4.640579728,-7.009254571,4.85E-11,2.20E-09,14.66628791
INPP5J,-1.291102428,5.029302948,-7.006805064,4.92E-11,2.22E-09,14.65295553
ZBTB42,-1.632676746,5.101187531,-7.002212556,5.05E-11,2.27E-09,14.62796607
KLHL23,1.217573067,5.229717654,6.99719784,5.19E-11,2.33E-09,14.60068971
TIPIN,0.887985803,6.251132183,6.988849772,5.44E-11,2.44E-09,14.55530669
FGD1,0.794932289,5.907062069,6.984675772,5.57E-11,2.49E-09,14.53262676
KIAA1549L,0.876665677,4.464335066,6.982713932,5.63E-11,2.51E-09,14.52196951
MSH2,0.891008562,7.225434668,6.979950327,5.72E-11,2.55E-09,14.50695969
JPH1,0.863449626,5.279712286,6.977914267,5.78E-11,2.57E-09,14.49590349
TXNRD3,0.7219946,5.81927858,6.974230762,5.90E-11,2.62E-09,14.47590596
SCGB2A2,-4.200859356,7.346061334,-6.973427214,5.93E-11,2.63E-09,14.47154433
POLD1,0.789050858,6.205116032,6.968522854,6.09E-11,2.69E-09,14.44492981
WRN,0.752698639,6.084059454,6.966264089,6.17E-11,2.72E-09,14.43267569
LSM14A,0.532227367,8.459262947,6.964449625,6.23E-11,2.74E-09,14.4228336
ANKRD27,0.736870685,8.358555873,6.962596458,6.30E-11,2.77E-09,14.41278307
IFT20,-0.878915403,8.611677248,-6.956797126,6.50E-11,2.85E-09,14.38134051
SYTL5,-1.499861501,3.943892179,-6.953232645,6.64E-11,2.90E-09,14.36202211
FGD5,-0.913705347,5.578637427,-6.948389582,6.82E-11,2.97E-09,14.33578315
RNF150,1.408009137,4.881211201,6.94804225,6.83E-11,2.97E-09,14.33390175
GOLGA1,-0.570257504,6.509665884,-6.943112914,7.02E-11,3.05E-09,14.30720675
CROT,-0.935768402,5.207562178,-6.942743013,7.03E-11,3.05E-09,14.30520397
SCARB1,0.756337093,5.476205142,6.940845842,7.11E-11,3.08E-09,14.29493294
RETSAT,-0.811594269,7.125820217,-6.939704715,7.15E-11,3.09E-09,14.28875579
PLEKHF2,-1.177529725,8.425359462,-6.935522446,7.32E-11,3.16E-09,14.26612127
KIF1B,0.545335865,6.326545767,6.931826036,7.47E-11,3.21E-09,14.24612266
INTS13,0.758230128,8.193304326,6.928124398,7.63E-11,3.27E-09,14.22610183
ARHGAP21,0.836143685,6.956632485,6.925541369,7.74E-11,3.32E-09,14.21213474
NOB1,0.976938492,7.528730758,6.922429909,7.88E-11,3.37E-09,14.19531423
HCAR1,-1.183949376,3.490894474,-6.915246795,8.20E-11,3.50E-09,14.15649881
FABP5,1.778910514,8.903878181,6.912742827,8.31E-11,3.54E-09,14.1429735
UBL3,-0.738079125,7.606192624,-6.907095798,8.58E-11,3.64E-09,14.11248101
CHN2,-1.294275711,3.156847738,-6.906995221,8.58E-11,3.64E-09,14.11193805
ALOX15B,-2.062123569,4.352684271,-6.903665817,8.74E-11,3.70E-09,14.09396693
PMAIP1,1.456975687,6.611688012,6.90069208,8.89E-11,3.75E-09,14.07791978
ETV6,0.845560289,6.850145565,6.895522096,9.14E-11,3.85E-09,14.05003041
RPIA,0.595740883,7.390389706,6.891082666,9.37E-11,3.94E-09,14.02609153
YY1AP1,0.583644276,9.164190745,6.89048213,9.40E-11,3.95E-09,14.02285392
NUDT4,-0.573783909,4.833046185,-6.883637352,9.77E-11,4.09E-09,13.98596369
PIMREG,0.920248628,5.819528519,6.883333929,9.78E-11,4.09E-09,13.98432887
UQCRQ,-0.630486553,9.949653921,-6.882329588,9.84E-11,4.10E-09,13.97891783
KLK10,1.947078394,3.467185835,6.874273899,1.03E-10,4.28E-09,13.93553294
PFDN2,0.72861004,9.129320301,6.873395967,1.03E-10,4.29E-09,13.93080649
BLVRA,-0.718390487,6.309500947,-6.872241999,1.04E-10,4.31E-09,13.92459449
UBA2,0.556633342,7.701949911,6.86968981,1.05E-10,4.37E-09,13.91085776
SRD5A3,-1.165197274,6.196301995,-6.867746094,1.07E-10,4.40E-09,13.900398
TMBIM6,-0.561712261,10.3786031,-6.865502192,1.08E-10,4.45E-09,13.88832496
GARS1-DT,-0.482780583,5.227492763,-6.864323443,1.09E-10,4.47E-09,13.88198375
GLI3,-1.033873408,6.065279014,-6.843886436,1.22E-10,5.00E-09,13.77214007
SLC16A2,-1.152973435,5.993292853,-6.84227845,1.23E-10,5.03E-09,13.76350555
DACH1,-1.672466595,4.913491919,-6.833742594,1.29E-10,5.26E-09,13.71768953
FANCL,0.63795214,8.719142614,6.827950514,1.33E-10,5.42E-09,13.68661946
HSPA14,0.60951805,7.195732569,6.827390738,1.33E-10,5.43E-09,13.6836175
TTLL7,-1.301152032,4.384145864,-6.82199654,1.37E-10,5.58E-09,13.65469681
NEDD4,-0.866401932,6.625289534,-6.812890276,1.44E-10,5.86E-09,13.60590409
MCM3,0.666461068,8.15204393,6.809545863,1.47E-10,5.95E-09,13.58799369
KIAA2013,0.476353517,6.981224906,6.807371987,1.49E-10,6.01E-09,13.57635462
FKBP14,-0.712770616,6.44306301,-6.806327171,1.50E-10,6.04E-09,13.57076138
FOXP4-AS1,1.419173697,4.539760291,6.796080629,1.58E-10,6.37E-09,13.51593466
TRERF1,-0.84988364,4.599395752,-6.795152822,1.59E-10,6.40E-09,13.51097256
IMPA2,1.408394075,7.285113058,6.790565326,1.63E-10,6.55E-09,13.48644348
CCDC160,-1.552926038,3.802240052,-6.780555828,1.72E-10,6.90E-09,13.4329567
CITED4,1.481617671,6.483981589,6.777820203,1.75E-10,6.99E-09,13.4183466
TLCD1,-1.290636513,6.357345179,-6.776274914,1.77E-10,7.04E-09,13.41009522
SMC4,0.722368719,7.895129125,6.773218415,1.80E-10,7.15E-09,13.39377766
BMAL2,1.470880999,4.640055261,6.765103115,1.88E-10,7.45E-09,13.35047379
RBM17,0.504595295,6.695957424,6.764873885,1.88E-10,7.45E-09,13.34925104
TPX2,0.96148922,7.694307618,6.761795856,1.91E-10,7.56E-09,13.33283468
PARP8,-1.113714442,5.910810048,-6.760102957,1.93E-10,7.62E-09,13.32380764
TBC1D9,-1.067606053,8.006816536,-6.754333442,1.99E-10,7.85E-09,13.29305277
CRABP1,1.341846766,4.405899663,6.75191853,2.02E-10,7.94E-09,13.28018444
MTHFD1L,0.651239923,4.156349162,6.75043199,2.03E-10,7.99E-09,13.27226446
IQCG,1.020108651,4.532034379,6.745978826,2.08E-10,8.17E-09,13.24854504
PRKCH,-0.590000221,4.977979875,-6.745220204,2.09E-10,8.19E-09,13.24450521
GASK1B,-1.104956197,6.988287854,-6.744485995,2.10E-10,8.20E-09,13.24059564
MRPL14,0.618420979,8.875909831,6.744323913,2.10E-10,8.20E-09,13.23973261
FRY,-0.806366536,4.952180437,-6.737326233,2.19E-10,8.50E-09,13.20248389
MCM10,0.917048156,5.393898953,6.736391778,2.20E-10,8.53E-09,13.19751149
MAML2,0.968752901,6.184126274,6.734057646,2.23E-10,8.63E-09,13.18509293
VXN,1.608342435,3.145650341,6.728314991,2.30E-10,8.88E-09,13.15455036
CCT3,0.635092372,10.61655016,6.727532193,2.31E-10,8.91E-09,13.1503882
GAL,1.117173849,4.415644168,6.726000534,2.33E-10,8.96E-09,13.14224514
TSPAN33,1.04065553,6.107786179,6.71890117,2.42E-10,9.30E-09,13.10451564
FERMT1,1.099355226,4.333330001,6.714758481,2.47E-10,9.50E-09,13.08251018
CALML4,0.542298665,4.261374628,6.713503103,2.49E-10,9.54E-09,13.07584335
ZNF703,-1.388426307,7.615106577,-6.710775846,2.53E-10,9.67E-09,13.06136245
MIR29B2CHG,-1.182333418,6.280870935,-6.706479754,2.59E-10,9.88E-09,13.03855854
FAM174A,-0.851482699,7.505893708,-6.7029726,2.64E-10,1.01E-08,13.01994875
PSMB4,0.528810943,10.00319729,6.702292203,2.65E-10,1.01E-08,13.01633906
ASB13,0.922308138,7.501416491,6.699136511,2.69E-10,1.02E-08,12.99960012
BRPF1,0.674952983,6.905804131,6.697042894,2.72E-10,1.03E-08,12.98849737
LRRFIP1,-0.475646213,7.540706456,-6.696829894,2.73E-10,1.03E-08,12.98736792
TRIQK,-0.791247033,5.26426208,-6.686754565,2.88E-10,1.09E-08,12.93396671
METTL4,0.641090252,6.054293873,6.683763758,2.93E-10,1.10E-08,12.91812399
NXPH1,-2.581667537,2.978101395,-6.682934057,2.94E-10,1.11E-08,12.91372969
CDC20,1.157021321,7.342087692,6.68216621,2.95E-10,1.11E-08,12.90966328
MAGOH,0.700872023,7.828816706,6.680106191,2.99E-10,1.12E-08,12.89875506
CHRAC1,0.779202675,6.781043199,6.671209795,3.14E-10,1.17E-08,12.8516697
MRPL15,0.748141385,9.383351025,6.668698525,3.18E-10,1.19E-08,12.8383852
MFSD4A,1.129890742,3.553051208,6.660360282,3.33E-10,1.24E-08,12.79429757
TYMS,0.99108607,6.605175011,6.659889085,3.34E-10,1.24E-08,12.79180715
KCNQ4,0.895590696,3.842080776,6.658831901,3.35E-10,1.25E-08,12.78621997
ARFIP2,-0.784316104,8.508372483,-6.652581956,3.47E-10,1.29E-08,12.75319999
RAB26,-1.209226903,5.754556943,-6.65004922,3.52E-10,1.30E-08,12.73982418
BICD1,0.789214168,5.393551167,6.649973556,3.52E-10,1.30E-08,12.73942463
TBX19,0.725290673,5.437942015,6.639062874,3.73E-10,1.38E-08,12.68183851
SPOPL,-0.723773458,7.870512935,-6.637426195,3.77E-10,1.39E-08,12.67320505
NCAPD2,0.962024327,6.958544543,6.635026207,3.82E-10,1.40E-08,12.66054743
STX1A,-0.883570462,5.51027636,-6.634575253,3.83E-10,1.40E-08,12.65816939
TSPAN15,-1.100257341,6.556697834,-6.632365681,3.87E-10,1.42E-08,12.64651892
FOXP1-IT1,-0.644022239,7.292917097,-6.629320106,3.94E-10,1.44E-08,12.63046423
PDCD2L,0.863988192,6.537511243,6.629191153,3.94E-10,1.44E-08,12.62978455
FASN,-0.915574304,5.888144138,-6.62718557,3.98E-10,1.45E-08,12.61921469
FSCN1,1.07454575,7.120257951,6.625400204,4.02E-10,1.46E-08,12.60980702
KLHL34,0.881753472,2.898673246,6.620842635,4.12E-10,1.50E-08,12.58579859
NUP153,0.502404848,7.36675808,6.618865813,4.17E-10,1.51E-08,12.57538813
MAB21L4,-1.788476692,4.591081228,-6.61876574,4.17E-10,1.51E-08,12.57486117
BOP1,0.897239212,6.338145481,6.614967566,4.26E-10,1.54E-08,12.55486439
KLHDC3,0.59407836,7.796137043,6.610349225,4.36E-10,1.57E-08,12.53055881
CHI3L2,2.212364264,5.955222802,6.610099642,4.37E-10,1.57E-08,12.52924558
TMEM158,1.68082257,7.070815456,6.610057762,4.37E-10,1.57E-08,12.52902523
ADAT2,0.733515075,4.871913933,6.609233351,4.39E-10,1.58E-08,12.52468767
IL12RB2,1.433532978,4.453175837,6.608711751,4.40E-10,1.58E-08,12.52194349
PRSS23,-0.957964759,5.949507595,-6.607421358,4.43E-10,1.59E-08,12.51515518
ST6GALNAC1,-1.828042075,3.146083414,-6.596169728,4.71E-10,1.68E-08,12.45599798
MTARC2,-1.070304263,6.160062635,-6.590834234,4.85E-10,1.73E-08,12.42796693
SEPHS1,0.727481863,7.833077662,6.58784402,4.93E-10,1.75E-08,12.41226322
TMEM150A,-0.605924972,6.122303345,-6.586898468,4.95E-10,1.76E-08,12.40729836
CNTLN,0.779490059,4.376691476,6.585326871,5.00E-10,1.77E-08,12.39904723
ARHGEF10L,0.598819377,6.626875764,6.584606617,5.02E-10,1.78E-08,12.39526618
CCNE1,0.637910065,4.27032905,6.582585828,5.07E-10,1.79E-08,12.38465916
PLK1,0.850199761,6.189612289,6.578939288,5.17E-10,1.82E-08,12.36552361
TRIT1,0.617294795,7.445447256,6.577855243,5.20E-10,1.83E-08,12.35983622
PLK2,-1.199083449,8.438721624,-6.577823971,5.20E-10,1.83E-08,12.35967216
RAB5B,-0.499737167,8.06576205,-6.576258961,5.25E-10,1.84E-08,12.35146242
MSLN,2.102308531,3.957089499,6.57582338,5.26E-10,1.84E-08,12.34917766
CLBA1,-1.178476682,4.97842053,-6.574893226,5.29E-10,1.85E-08,12.344299
MUC16,2.546370741,4.192864417,6.57346096,5.33E-10,1.86E-08,12.33678759
PJA2,-0.604515,8.64310884,-6.562762261,5.64E-10,1.97E-08,12.28071022
EXOSC5,0.756321471,7.051016388,6.560077113,5.73E-10,1.99E-08,12.26664463
CLN3,-0.621934592,7.386487723,-6.559696432,5.74E-10,1.99E-08,12.26465079
OS9,-0.643942747,8.708018902,-6.558327424,5.78E-10,2.01E-08,12.25748112
CRIP2,-1.505585405,8.221217175,-6.557445537,5.81E-10,2.01E-08,12.25286304
TOMM5,0.675232507,9.304462457,6.557445189,5.81E-10,2.01E-08,12.25286121
P4HTM,-0.801554086,7.979377718,-6.556960881,5.82E-10,2.01E-08,12.25032525
SLC16A1,1.255995321,5.415049161,6.547831221,6.12E-10,2.11E-08,12.20254117
NTN4,-1.870624381,7.422259454,-6.546103737,6.17E-10,2.12E-08,12.19350415
TEX9,-0.637847752,3.741645284,-6.542408883,6.30E-10,2.16E-08,12.17418004
DUSP5,-1.036616186,6.85550764,-6.539551679,6.40E-10,2.19E-08,12.15924137
GPRC5A,-1.429846887,6.28660233,-6.53952483,6.40E-10,2.19E-08,12.15910101
ELMO2,-0.492020537,5.920122808,-6.535901343,6.52E-10,2.23E-08,12.14016162
PRELID3A,1.148537921,4.592717559,6.535425061,6.54E-10,2.23E-08,12.13767265
LOC105378577,1.342168317,4.270964589,6.535143904,6.55E-10,2.23E-08,12.13620342
STAM2,-0.450579595,5.852256428,-6.524568094,6.93E-10,2.36E-08,12.08096563
CNKSR2,0.839456992,3.330317727,6.523643125,6.97E-10,2.37E-08,12.07613707
ATP7B,-1.142781381,5.617120651,-6.517095676,7.22E-10,2.45E-08,12.0419697
HAUS6,0.78642213,6.240894396,6.515738867,7.27E-10,2.46E-08,12.03489191
COL10A1,-1.81753562,8.333994697,-6.51385609,7.34E-10,2.48E-08,12.02507188
S100A1,2.196365423,5.726425608,6.510395013,7.48E-10,2.52E-08,12.0070244
S100B,1.253986594,2.733451457,6.507334842,7.61E-10,2.56E-08,11.99107226
DNAJC1,-0.802548086,8.979167178,-6.506966168,7.62E-10,2.56E-08,11.98915074
