"gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulation"
"GPRIN3",1.45006597155261,4.04579414971009,8.62770022727255,3.50635568484521e-15,1.82006966533798e-13,23.8486212283053,"Upregulated"
"GASK1B",1.44979844174563,6.98828785364076,6.1884590235158,4.11018665655766e-09,5.91247652081877e-08,10.1432385634485,"Upregulated"
"TSPAN33",1.44951272421062,6.10778617890518,6.544619232437,6.22366030970137e-10,1.07864687216015e-08,11.9852961515596,"Upregulated"
"LOC286437",1.44647059513287,5.97558046498191,8.05876341244067,1.10767263081977e-13,4.34203499256375e-12,20.4508249781796,"Upregulated"
"HLA-F",1.44504708836158,8.99762670044683,5.92368080346314,1.60493955428431e-08,1.981424485316e-07,8.81683944558861,"Upregulated"
"FAP",1.44027143699424,7.66253848235371,4.9301401729768,1.88225359077306e-06,1.36477249808455e-05,4.20377441388382,"Upregulated"
"PDLIM3",1.43664829314455,5.66053542805482,6.12214815749996,5.80085659588952e-09,8.05502535313144e-08,9.8075108340114,"Upregulated"
"DNAJA4",1.43623289927069,6.25364515260702,7.38955650367396,5.61846509397793e-12,1.56977652256578e-10,16.5943643340347,"Upregulated"
"S100B",1.43505287519823,2.73345145654307,5.20773959209073,5.27102853921022e-07,4.46546434854134e-06,5.43123752735805,"Upregulated"
"CLEC2D",1.43481400782813,4.63541205644785,7.53748590828571,2.39161909496732e-12,7.33159815342338e-11,17.4324527431527,"Upregulated"
"GNB4",1.43420912388537,6.8479237552821,7.14553353726438,2.25650779258568e-11,5.61832651945824e-10,15.2311583580467,"Upregulated"
"PRPSAP1",1.43408962848502,7.12203611380897,7.46037110730773,3.73681530136955e-12,1.09090898314175e-10,16.9944889450723,"Upregulated"
"SH2D2A",1.4330455770174,5.03018715814434,6.15156220718425,4.98010849927647e-09,7.01359664495532e-08,9.95614444609607,"Upregulated"
"XAF1",1.42626338876765,7.49673842477124,4.92174359190544,1.95467477416484e-06,1.41027921747803e-05,4.16743368468168,"Upregulated"
"SNX20",1.42582512150587,4.22458322893831,8.13922719869234,6.83787094370432e-14,2.80177723805523e-12,20.9251843210322,"Upregulated"
"KCTD12",1.42108247650223,8.94212926129961,5.76216223062978,3.61794181661089e-08,4.13777246773383e-07,8.02671735041258,"Upregulated"
"SELENOM",1.41910223632724,8.69930372052106,5.2180224317941,5.02373066864342e-07,4.26637918677327e-06,5.47765873723045,"Upregulated"
"P2RY8",1.41721550009813,5.70051595141981,6.64010121969523,3.71365142031285e-10,6.7925882525318e-09,12.4898580765812,"Upregulated"
"PLXDC2",1.41632624876269,6.97991379861895,5.91492349598272,1.67785248877226e-08,2.05922756803035e-07,8.77362430276492,"Upregulated"
"LINC00342",1.41600181404009,6.40068163772712,7.81481583922751,4.71965122610797e-13,1.66225956466053e-11,19.026131985691,"Upregulated"
"ESM1",1.41313089273372,5.27540052784521,6.60872610313128,4.40239838055733e-10,7.90839006699107e-09,12.3235750865379,"Upregulated"
"NECTIN4",1.41242995971988,6.46495137717119,5.4677055354231,1.53437059459075e-07,1.50013733801815e-06,6.62510565888975,"Upregulated"
"TLR5",1.41212592186928,6.5559353157276,6.49542868436638,8.10684836367306e-10,1.35974253577643e-08,11.7270867857823,"Upregulated"
"ADAM12",1.40893861289219,6.00579051006928,5.99339508667182,1.12519675999046e-08,1.44663190606557e-07,9.16237598556911,"Upregulated"
"SEMA4A",1.40812792710954,5.57928751957432,8.67512386568364,2.61838804978791e-15,1.38681290728589e-13,24.1362063384217,"Upregulated"
"HTRA4",1.40497447084565,4.86313105271473,5.60488481031313,7.87486284497777e-08,8.29111128569612e-07,7.27171354057524,"Upregulated"
"IL21R",1.40441375784842,4.17471062139977,5.13480193104251,7.3981929487235e-07,6.0036407886035e-06,5.10389765505111,"Upregulated"
"CNRIP1",1.40432603754321,6.29186684819874,5.63309101979347,6.856540438373e-08,7.30767481949483e-07,7.4060534032805,"Upregulated"
"CCND2",1.40234931886929,5.0914010632597,5.15582701559722,6.71163978940295e-07,5.52840451984259e-06,5.19790825345384,"Upregulated"
"ARHGEF26",1.40068803631378,5.57475921926559,5.46230391425643,1.5748580797054e-07,1.53395746041497e-06,6.5998760217471,"Upregulated"
"HLA-DRB6",1.39847448626283,5.25077838424394,10.7162160659433,5.74280584784404e-21,6.49654911537357e-19,36.9919842614256,"Upregulated"
"GOLGA8N",1.39813571520736,8.41388530290568,11.1847182245179,2.6333788178249e-22,3.49132357280416e-20,40.0373960195049,"Upregulated"
"FNBP1",1.39808728177208,7.16105301905227,8.2044065474126,4.61926627001088e-14,1.98657081426191e-12,21.3109927999586,"Upregulated"
"LOC730101",1.3973820835331,5.58571660179541,5.30197681636575,3.38541582024082e-07,3.01529440728766e-06,5.85915989973139,"Upregulated"
"WDFY4",1.39701029770744,4.73333380641201,9.284896277608,5.8251614036809e-17,3.96244230776529e-15,27.8865878573445,"Upregulated"
"THEMIS2",1.39606183384672,6.18410093373429,6.30647298041352,2.21407190115814e-09,3.39866568013323e-08,10.746444513115,"Upregulated"
"ITGB7",1.39600868894807,4.74947138034408,5.45562389447701,1.6263704337971e-07,1.57675363667847e-06,6.56869977341731,"Upregulated"
"HAPLN3",1.39495767505487,6.96616474964894,6.30008460012326,2.28987759957038e-09,3.50469134081305e-08,10.7136066718508,"Upregulated"
"TNS1",1.39066562348612,5.84424929230006,8.1368913713887,6.93449611866406e-14,2.83578657583482e-12,20.9113837846293,"Upregulated"
"LAX1",1.38969050124559,5.87433873126628,6.295535561268,2.34540556571367e-09,3.57391045756443e-08,10.6902362974724,"Upregulated"
"SELPLG",1.38835421777913,5.17274014730106,6.54181892917969,6.3182204407214e-10,1.0930854155766e-08,11.9705650578367,"Upregulated"
"MSS51",1.38732223920335,4.63703742331288,7.57749545097265,1.89565431699267e-12,5.91574881682195e-11,17.6605878484708,"Upregulated"
"NPL",1.38645761690483,5.87087943118047,8.44451539855344,1.07695366844203e-14,5.21320711828392e-13,22.7438165489042,"Upregulated"
"EFEMP2",1.38554812175049,7.30275123059497,5.7778691160744,3.34505125486883e-08,3.85960320787665e-07,8.1029036464174,"Upregulated"
"FOXP1-IT1",1.38528340150793,7.29291709682455,9.97189855439626,7.2625713165155e-19,6.48800094220044e-17,32.2125157888107,"Upregulated"
"TMEM106A",1.38497561226234,4.65838549594043,12.6389275593402,1.65933874243822e-26,3.67437616211187e-24,49.5987226728454,"Upregulated"
"FGD5",1.38439491229946,5.57863742710885,7.36222497262432,6.57285229125222e-12,1.81933404843637e-10,16.4404675206534,"Upregulated"
"PABPN1",1.38298572172725,7.5200517266382,9.78768837884426,2.37409333239477e-18,1.94554144542509e-16,31.0434797024842,"Upregulated"
"SASH3",1.38097187756628,6.02861389377669,6.67531716963465,3.06644018360599e-10,5.72448003782588e-09,12.6770572698919,"Upregulated"
"CD37",1.37995687255027,4.34826044605462,7.60725208337644,1.59413804153654e-12,5.09707885323855e-11,17.8306569746412,"Upregulated"
"EPM2AIP1",1.37929520179509,5.64849400335488,8.33791791711509,2.05999473378462e-14,9.50749232455141e-13,22.10550346953,"Upregulated"
"CD248",1.37892664511916,6.89065565904978,6.7105800634497,2.52994790096704e-10,4.81360745508492e-09,12.8650954395466,"Upregulated"
"ADAM28",1.37852482236952,4.33398517226941,6.72841132894712,2.29500664627304e-10,4.38664493500215e-09,12.9604031070055,"Upregulated"
"CD84",1.37727168461742,4.4620396246028,8.69393043645204,2.33167428533232e-15,1.2541033656122e-13,24.250426714336,"Upregulated"
"LOC105373942",1.37601523560047,5.21876077682275,5.78178576340412,3.28020369814684e-08,3.78898113079503e-07,8.12192334203115,"Upregulated"
"LRRC25",1.37063044642737,3.75920506308614,5.72619676490311,4.32741071561987e-08,4.83754318182747e-07,7.85280025208996,"Upregulated"
"PRF1",1.3692689736968,5.68408302590591,6.60980318171382,4.37679382134623e-10,7.87406770884372e-09,12.3292755904466,"Upregulated"
"INPP5D",1.36432108461245,4.99705075094983,6.33675627003914,1.88697654173947e-09,2.94654288944539e-08,10.902392940439,"Upregulated"
"HCG26",1.36192081142829,4.85202155320906,5.07541288164022,9.72674611031975e-07,7.61995559978568e-06,4.8398855988244,"Upregulated"
"GJA4",1.3602649145614,5.34099888225309,8.23736102826493,3.78640940154647e-14,1.64538855309373e-12,21.5065773921163,"Upregulated"
"MACF1",1.36007859507803,7.62222230911988,10.5319192240399,1.91740393012079e-20,2.02592704596265e-18,35.801105257303,"Upregulated"
"CAPN12",1.35246913293775,5.06365879989637,5.81475340191329,2.78095227642707e-08,3.27036845388867e-07,8.28236470195502,"Upregulated"
"IRAG1",1.35072189266653,5.22049580126431,5.3615598988381,2.55184978657204e-07,2.3502988189158e-06,6.13258674312688,"Upregulated"
"LOC100505915",1.35047746571755,5.45853604084634,5.14185004071366,7.16076968833812e-07,5.85353071578593e-06,5.13538065584556,"Upregulated"
"APOBEC3G",1.34923251535812,4.92147885979748,6.26416966500106,2.76595408686458e-09,4.15092532935012e-08,10.5293868484749,"Upregulated"
"GVINP1",1.34628680611978,4.07830354925814,5.49498584030563,1.34490938772127e-07,1.33433216899038e-06,6.75279493018112,"Upregulated"
"RAMP2",1.34479729187241,4.64378597802631,6.02186315216861,9.72589302453332e-09,1.27163607604058e-07,9.3042450048638,"Upregulated"
"DSP",1.34435223798418,11.0260266030717,5.30285040605215,3.37146593339017e-07,3.00544168751676e-06,5.86315285704342,"Upregulated"
"ZNF862",1.34387301349855,6.62574495195252,7.49842522253176,2.99904206736079e-12,8.96911790691304e-11,17.210323180539,"Upregulated"
"ACVRL1",1.33996959814767,4.67653307269709,7.85974165721424,3.61936753479292e-13,1.29668046879027e-11,19.2869461453483,"Upregulated"
"RGS18",1.3373674154412,4.50472904434883,6.11811130078758,5.92338494176477e-09,8.19782297625224e-08,9.78714798065165,"Upregulated"
"ADORA3",1.33643924895856,5.28580795552152,7.24731931825356,1.26713581987678e-11,3.33023132458779e-10,15.7967808790654,"Upregulated"
"SLC12A7",1.33564773364436,8.52321953408272,7.35706260691046,6.77032184347371e-12,1.86902187230644e-10,16.4114333070875,"Upregulated"
"RAPGEF4",1.33524872333315,4.51632779952479,7.19498026450395,1.70575808453279e-11,4.36779218544151e-10,15.5053899053291,"Upregulated"
"NTM",1.33451497741292,5.16038921839384,6.90439738616052,8.70442887141795e-11,1.85258371123277e-09,13.90894273581,"Upregulated"
"MEX3A",1.33419274413612,5.78173042530413,5.80690310146563,2.89262289743931e-08,3.38448260878018e-07,8.24410407064313,"Upregulated"
"DOCK2",1.33271170973289,3.84216357022697,7.15039137945548,2.1954189859222e-11,5.4859119077996e-10,15.2580541110363,"Upregulated"
"TOP6BL",1.33186349249859,6.88445706657234,7.49494613253785,3.06002648302925e-12,9.09920732060768e-11,17.1905670795411,"Upregulated"
"LINC02381",1.3315702881658,6.3690334586092,5.49883789240977,1.32006711312342e-07,1.31469841912268e-06,6.77086119502114,"Upregulated"
"INTS6L",1.32987735697413,6.04560290312522,6.63896800552886,3.73657124372765e-10,6.8285101350475e-09,12.4838440147636,"Upregulated"
"PRRT2",1.32732295418424,5.70346349560666,6.22639053677919,3.3715973036705e-09,4.95270274353573e-08,10.3363268461509,"Upregulated"
"DENND1C",1.32474102536553,5.17199151697962,6.23696402561842,3.19006872352425e-09,4.71265297942919e-08,10.3902848808839,"Upregulated"
"ZNF469",1.32271483793468,6.75093272813258,5.06410576154583,1.02444212218104e-06,7.95959789966344e-06,4.78987884556589,"Upregulated"
"CCN4",1.32126203849313,5.18002933787703,4.98101951841189,1.49593398882291e-06,1.11808410214505e-05,4.4249824113828,"Upregulated"
"SPDYE1",1.32072751400928,5.50690913365631,6.34224406661146,1.83300950773569e-09,2.8707475144069e-08,10.9307033972125,"Upregulated"
"RIN2",1.31692493282072,7.0964439069844,8.14744899579885,6.508259590175e-14,2.68256283899985e-12,20.9737745444753,"Upregulated"
"B2M",1.31621563699667,10.1230988808966,6.23131450231739,3.28583350739847e-09,4.8335423644169e-08,10.3614472893765,"Upregulated"
"PHACTR1",1.31076105886139,3.90661834328781,7.72849796511722,7.84414305180645e-13,2.67122088572417e-11,18.5270551420217,"Upregulated"
"CPNE5",1.30993440838928,5.13395703649207,5.98564086870373,1.17067989081068e-08,1.49862865481084e-07,9.1238101301497,"Upregulated"
"GPNMB",1.30689134444781,8.4913190137403,5.1770432564742,6.08175400092222e-07,5.07992413841076e-06,5.29306042230286,"Upregulated"
"MIR4296",1.30251342418576,3.64561791284519,5.12098682141346,7.88595663959356e-07,6.34749371435189e-06,5.04227995516652,"Upregulated"
"CYB5R2",1.30242834029328,6.2406191894793,5.14454252683713,7.07203868753691e-07,5.78855215314597e-06,5.14741606204526,"Upregulated"
"CLEC7A",1.3019401919943,4.49920010970254,6.00363885398942,1.06775726926294e-08,1.37960071754861e-07,9.21337420675218,"Upregulated"
"IFI30",1.301246159306,9.42852301960267,6.02018556073172,9.80990310161238e-09,1.28101087239687e-07,9.29587255143977,"Upregulated"
"NCALD",1.30109806680881,4.07996420043588,6.72035824584593,2.39832455224699e-10,4.57572186572146e-09,12.9173410895533,"Upregulated"
"DIP2B",1.30000349057303,5.90682985871235,9.65100462855018,5.69461895657274e-18,4.45614637522788e-16,30.1801613190285,"Upregulated"
"ZFAND6",1.29838124264938,8.087320282399,8.36497331242071,1.74788684125404e-14,8.19420373889705e-13,22.2671850282003,"Upregulated"
"ANGPTL2",1.2980730137672,5.77832239165129,6.07172749202257,7.52687630028712e-09,1.0120925722899e-07,9.55380386275176,"Upregulated"
"NES",1.29656443136837,5.22721064617656,5.23491736493851,4.64171156779957e-07,3.97601754254107e-06,5.55407515309603,"Upregulated"
"CXCR6",1.29501975146048,4.62041545241323,5.27825824816207,3.7863837093314e-07,3.33390765269598e-06,5.75093058151166,"Upregulated"
"MZT2B",1.29181250913487,8.0597934081023,10.6799036234678,7.28506708348255e-21,8.15261673885427e-19,36.7569964961848,"Upregulated"
"SMIM17",1.29158929858124,3.9331283921228,4.86995803704407,2.46473897422837e-06,1.72739197806611e-05,3.94434367152313,"Upregulated"
"NKTR",1.29043788933473,6.15100760763707,11.6299138818112,1.3812996488011e-23,2.17816304468143e-21,42.9508406126357,"Upregulated"
"ITIH5",1.290283392344,4.65504833151001,5.36934897615253,2.45889763652827e-07,2.27205116226247e-06,6.16849335395198,"Upregulated"
"GAS7",1.28949171747503,5.75743259488704,6.2551974374247,2.89931216192629e-09,4.32920965928951e-08,10.4834694824319,"Upregulated"
"NDRG2",1.2883792548717,5.51247331870028,5.64367509580854,6.50862058134434e-08,6.97615537593627e-07,7.45658374537095,"Upregulated"
"FAM149A",1.28630089691592,3.89310303629092,4.9197973040634,1.97184310413196e-06,1.42069623442391e-05,4.1590167737329,"Upregulated"
"KDM4C",1.28478631048042,5.42474446596825,8.59894906792779,4.18421328852214e-15,2.15047900248366e-13,23.6745784083792,"Upregulated"
"SUZ12",1.28227862873614,6.53412782292661,8.73960401418332,1.75864596720781e-15,9.63321468616596e-14,24.5282287723299,"Upregulated"
"TRPV2",1.28161505053609,4.44267621774358,7.65032230227136,1.23989362407358e-12,4.02626923324361e-11,18.0774106324941,"Upregulated"
"CD96",1.27801479273265,3.69722130889713,4.99008240880502,1.43571359324199e-06,1.07846908853598e-05,4.46456460678904,"Upregulated"
"YPEL2",1.27737738335598,6.18813139578042,6.43169201320651,1.13990288372613e-09,1.86387105457654e-08,11.3943004974979,"Upregulated"
"PNISR",1.27618674872077,7.92688209330377,9.94902743250495,8.41583740416135e-19,7.42269726981434e-17,32.0670391038139,"Upregulated"
"ITGAM",1.27347484804495,5.18710452283641,8.59589243203506,4.26352105156887e-15,2.16980906328621e-13,23.6560891477661,"Upregulated"
"OSCAR",1.27046570255017,4.66323899239296,7.00784773645627,4.8922675230846e-11,1.11903899442864e-09,14.473068691224,"Upregulated"
"ALOX5",1.268285310696,5.36505934179889,6.40718580854135,1.29883585477477e-09,2.09901151530566e-08,11.2668865646754,"Upregulated"
"PLEKHO2",1.26826702649792,7.13613496636568,8.09475057252135,8.92952558458554e-14,3.56069109278061e-12,20.6627155659213,"Upregulated"
"HEPH",1.26472166153897,4.71877878982071,5.48649086503517,1.40131700254354e-07,1.38304473247718e-06,6.7129848095848,"Upregulated"
"PHB1P19",1.26407621360016,6.20150637655006,8.07145934459468,1.02663679686152e-13,4.03239321869407e-12,20.52552870713,"Upregulated"
"CD4",1.26332955089981,4.32725558896696,10.5147028023652,2.14550347667372e-20,2.24415351090269e-18,35.6900867850147,"Upregulated"
"CLEC4E",1.26175985833498,4.49246183526421,7.2134054498817,1.53647737237235e-11,3.96304541585261e-10,15.6078392846099,"Upregulated"
"RCN3",1.26170711203908,6.64892849472267,5.4968193640159,1.33302845249472e-07,1.32507102381459e-06,6.76139310810456,"Upregulated"
"TPT1-AS1",1.26159781095491,5.18279530025095,6.88635562660634,9.62002419026956e-11,2.01571726671608e-09,13.8110491667745,"Upregulated"
"DOK2",1.25905197636135,5.08753941265696,5.5378169585768,1.09258334575201e-07,1.11154068141877e-06,6.95417621591875,"Upregulated"
"CD83",1.25895243517995,7.22516055481768,6.57948295841706,5.1567868567109e-10,9.07231910598071e-09,12.1690178417089,"Upregulated"
"LAT2",1.25615010747265,5.26538640576043,9.7018411595683,4.11454549510817e-18,3.29401017233372e-16,30.5008305561806,"Upregulated"
"NSUN6",1.25468206112616,6.31400737345236,7.36712254965219,6.39077707716127e-12,1.77365366481483e-10,16.4680224359344,"Upregulated"
"ARHGAP30",1.25360936163509,4.90214299304133,7.61080838650794,1.56143960882705e-12,5.02339497028364e-11,17.8510049104552,"Upregulated"
"NUMB",1.2532795800548,5.43415266701316,7.19057237753064,1.74891078317174e-11,4.46657621998831e-10,15.4809018874677,"Upregulated"
"TMEM163",1.25220837680818,4.77940321913841,5.49014562249631,1.37677166942209e-07,1.3614710531571e-06,6.73010681400418,"Upregulated"
"ZMAT1",1.25046096799757,4.43720631245272,6.60716842502002,4.43968884353499e-10,7.95970054075631e-09,12.3153319683504,"Upregulated"
"NRBP2",1.24975144270459,7.70932878305113,5.57538413234286,9.09772559751102e-08,9.42206082855158e-07,7.13171126908806,"Upregulated"
"IL17RD",1.24626308063733,5.41754747315328,4.93808872269,1.81609637320037e-06,1.32360105070608e-05,4.23821923463534,"Upregulated"
"ARHGEF10",1.24470092248712,5.944176154799,5.73648613473557,4.11160473310505e-08,4.61875998058539e-07,7.90248019922516,"Upregulated"
"CD68",1.24306942411243,5.23532683271036,5.25489466151197,4.2263694491402e-07,3.67008260675232e-06,5.64466573787341,"Upregulated"
"JAK2",1.24185686623058,5.52887733115695,5.49945491353312,1.31612970066797e-07,1.31140448632857e-06,6.77375587731265,"Upregulated"
"DPY19L2",1.23933636048897,4.29214518951688,5.09488906528827,8.89401221363879e-07,7.05790561292e-06,4.92621521676446,"Upregulated"
"RPS27",1.2389047976235,9.85375115119446,12.462887670678,5.37847931937399e-26,1.13083885891687e-23,48.4359852721976,"Upregulated"
"SMCO4",1.23873829910718,7.95612080480993,6.17692742665346,4.36467658183952e-09,6.22691864640094e-08,10.0846875546824,"Upregulated"
"RNF213",1.2379548639578,6.46517531012306,6.08849865585693,6.9031971661334e-09,9.37312778950206e-08,9.63804156195576,"Upregulated"
"ANKRD36BP2",1.23553901680621,4.25974172549728,6.33545055796577,1.90004507497409e-09,2.96426899860654e-08,10.895659294367,"Upregulated"
"HEATR5B",1.23553541277065,6.16010109351171,12.0450412618645,8.73361965003015e-25,1.58078515665546e-22,45.6802062892265,"Upregulated"
"VAV1",1.23478941805913,5.46043003360849,5.007004449933,1.32950257789647e-06,1.00485098616249e-05,4.53861632994179,"Upregulated"
"PLIN2",1.23476029575797,7.19699581286116,5.66313839974922,5.91328458121482e-08,6.41401868462671e-07,7.54967655555083,"Upregulated"
"SELENOW",1.23458790992754,10.2018943301146,7.3298729470998,7.91121883155602e-12,2.15257542455998e-10,16.2586908372021,"Upregulated"
"CTSB",1.23361802864883,9.72489791642856,6.01387723460442,1.01322238842999e-08,1.31896335304379e-07,9.26440295502367,"Upregulated"
"SKAP1",1.23145880665691,5.60295971502851,5.0642591576346,1.02372225447242e-06,7.95872318047111e-06,4.79055669767158,"Upregulated"
"PIWIL4",1.22773871042457,4.8083019980763,5.23713075907562,4.59380655788756e-07,3.94472291676689e-06,5.56409978245945,"Upregulated"
"FBXW4P1",1.2271211592663,5.10547911967058,7.69935217462216,9.30653496233622e-13,3.11439751191364e-11,18.3591522961641,"Upregulated"
"SMG1",1.22707607046646,7.10548091935223,9.87186797424005,1.38276116785645e-18,1.16527019064502e-16,31.5769358371777,"Upregulated"
"LINC00937",1.22554242164792,3.82540911670723,5.95624743968405,1.36003274213199e-08,1.71362478979888e-07,8.97792104531166,"Upregulated"
"FRMD4A",1.21720148542284,5.57231168170398,7.56679965386166,2.01728257129029e-12,6.22993126430377e-11,17.5995401672803,"Upregulated"
"CHPT1",1.21488792104201,7.13539478560617,4.88780655210181,2.27587269790111e-06,1.61239925823048e-05,4.0210317573943,"Upregulated"
"TDO2",1.21141611340918,4.02333094854316,5.64321934272357,6.52324019683639e-08,6.98822669568448e-07,7.45440654115685,"Upregulated"
"MAF",1.20760544040336,4.34143091545718,8.50940397337218,7.24499165539233e-15,3.59058336445217e-13,23.1340456141012,"Upregulated"
"AGAP4",1.20314797077836,6.36036199354074,7.27992212673143,1.05236967893957e-11,2.81194799321274e-10,15.978867964847,"Upregulated"
"PHF11",1.20210963289658,6.93186960119084,7.97255992955435,1.85284274007203e-13,6.98676116568827e-12,19.9450350437111,"Upregulated"
"ZNF366",1.20177650800764,3.91218519324014,6.83835304493012,1.25442295527616e-10,2.57249397182988e-09,13.5513081005245,"Upregulated"
"ZHX2",1.20177305956955,6.86862507864995,6.74883721031293,2.05220621557783e-10,4.00343696131702e-09,13.0697620270653,"Upregulated"
"CYRIA",1.20140949638627,5.07021218765299,6.12697816405243,5.65751833338144e-09,7.86648257243385e-08,9.83188595487608,"Upregulated"
"ARHGEF10L",1.19962719116685,6.62687576440915,9.22468161944005,8.5156654312187e-17,5.68120435739799e-15,27.5121732237145,"Upregulated"
"RNF139-DT",1.19877442068084,6.1291310325583,6.62415674364098,4.04925237434211e-10,7.322779163504e-09,12.405295939854,"Upregulated"
"MPRIP-AS1",1.19548318297784,5.66082967110682,5.91462758231643,1.68037208447606e-08,2.06110459271475e-07,8.77216478731411,"Upregulated"
"LOC105378367",1.19531721177936,4.01057650106307,5.70607642552289,4.78188002219872e-08,5.28877963135315e-07,7.75583038261653,"Upregulated"
"FARP1",1.19264706073821,6.46270764603449,6.4482952458687,1.04325650249235e-09,1.71934949322077e-08,11.4807957619775,"Upregulated"
"PPFIBP2",1.1893625892816,5.81918061005124,6.86036336629885,1.11082374333204e-10,2.30296775074266e-09,13.6702754854461,"Upregulated"
"PDCD6",1.18538065510446,8.00148858267847,8.42097365522288,1.24315966855865e-14,5.96229688964245e-13,22.6025505965348,"Upregulated"
"ZNF512",1.1849362990432,7.41768240655593,6.99491855618189,5.25886494582861e-11,1.18981819399372e-09,14.4023049996568,"Upregulated"
"SAMHD1",1.18261786183942,7.03574643676449,6.34873554157896,1.7711278650459e-09,2.78024332661617e-08,10.9642114628746,"Upregulated"
"PBX1",1.18232367253914,7.78768805370849,5.44036802442762,1.75025214993442e-07,1.68430413781252e-06,6.49760091233554,"Upregulated"
"ZNF519",1.18101082761173,4.76590275982048,6.79625286369538,1.5818941161292e-10,3.15930912649654e-09,13.3243713814154,"Upregulated"
"LOC105370569",1.18090118568469,4.93829912345889,5.8798921060378,2.00337206777304e-08,2.42302089428796e-07,8.60118073667745,"Upregulated"
"PTPRF",1.1808395872707,8.28812158561917,6.00936622957277,1.0369053696917e-08,1.34390941906182e-07,9.24191275795025,"Upregulated"
"DEPP1",1.18042155377515,6.75032474748237,4.89079501140942,2.24565123899906e-06,1.59370032525623e-05,4.03389285793386,"Upregulated"
"FRZB",1.18020540150492,4.24774771641834,6.2000740036112,3.86859225811922e-09,5.59588240811339e-08,10.2022837518671,"Upregulated"
"STAB1",1.17982237092916,5.24593590063563,9.58411570614479,8.72662927884257e-18,6.58133291446044e-16,29.7590197992537,"Upregulated"
"FAM162B",1.17973778253668,4.4080852103427,4.89529165227582,2.20090902467545e-06,1.56514934569934e-05,4.05325581165698,"Upregulated"
"PCMTD2",1.17757024615374,7.22077005489149,8.62877478536169,3.48325511909727e-15,1.81259888260024e-13,23.8551305248721,"Upregulated"
"ANKRD10-IT1",1.1772005809187,7.84213368810288,5.66061643682206,5.98731464710781e-08,6.48755618842005e-07,7.53760152974883,"Upregulated"
"MIR3682",1.17472867367571,5.99780015579475,6.59401628843635,4.76719615973968e-10,8.44962319780304e-09,12.2457784535005,"Upregulated"
"GVQW3",1.17333802746749,4.03792237508388,7.56769191028985,2.00684776149358e-12,6.22665553922012e-11,17.6046311679722,"Upregulated"
"ZNF117",1.17085198450638,5.5939302292149,5.3964933336194,2.16003838081069e-07,2.03260392841657e-06,6.29391726826577,"Upregulated"
"USP34",1.16919791478794,7.54422014771966,11.9608690409362,1.52989339767521e-24,2.67602782122768e-22,45.1259944848513,"Upregulated"
"KDM7A",1.16913806433181,6.23640482657863,7.46738566601345,3.58849461197084e-12,1.05203542743906e-10,17.0342312839837,"Upregulated"
"CARMN",1.16848970129901,5.94153450771132,5.86506836497195,2.15904751325568e-08,2.58874274126826e-07,8.52841704770754,"Upregulated"
"LAT",1.16575010010228,5.09506421994571,5.82460405811641,2.64678029071257e-08,3.12494224340227e-07,8.33042410636825,"Upregulated"
"MOXD1",1.16450235727463,4.66816784371012,5.26666554086158,3.99881830949888e-07,3.49493575192351e-06,5.69816050564883,"Upregulated"
"ZEB2",1.16332217229505,4.51808876198044,7.50449117957354,2.89557400237538e-12,8.69398748196828e-11,17.2447801399786,"Upregulated"
"KCNMB1",1.157759008184,4.86985199032454,6.25082601541725,2.96655413315989e-09,4.41378300798592e-08,10.4611129063521,"Upregulated"
"SEC24D",1.15717035006162,6.06688525603345,6.49975220629964,7.92102146308058e-10,1.33719433701559e-08,11.7497339858224,"Upregulated"
"WDR11",1.15319544999429,7.93835469240177,7.59749026145081,1.68741564437912e-12,5.33792654069171e-11,17.7748278251266,"Upregulated"
"PAPSS1",1.1531150869488,9.71153478812332,6.53157724819527,6.67625269994227e-10,1.14848099131651e-08,11.9167209832797,"Upregulated"
"ITGB8",1.14653143107393,4.76656592602011,5.01876025097887,1.26024616115179e-06,9.59123358112411e-06,4.59017100555434,"Upregulated"
"PLEKHH1",1.14480387086313,6.15022128767501,5.0891951135018,9.13002509409156e-07,7.22042068136459e-06,4.90095094044597,"Upregulated"
"ITPK1-AS1",1.14474721528812,4.1116302670821,7.49623875508695,3.03722646557349e-12,9.04433031200461e-11,17.1979067191335,"Upregulated"
"TCEA3",1.14388838513127,6.70195506811045,5.12826690435339,7.62515385051396e-07,6.16254437373274e-06,5.07473504285528,"Upregulated"
"ZNF514",1.1428685414998,6.79041023548377,7.30928073397343,8.89985608519683e-12,2.40868869121508e-10,16.1432103967233,"Upregulated"
"LOC401261",1.14212133269027,5.93030504213856,8.3973490154239,1.43550919997128e-14,6.80640637754034e-13,22.4609551056954,"Upregulated"
"TBXAS1",1.14193669936276,4.49633767970518,6.64920336084861,3.53450767033259e-10,6.48772285343676e-09,12.5381861535978,"Upregulated"
"FCN3",1.1411482424494,4.60798313689845,5.01067301990818,1.30750313895351e-06,9.88941781879266e-06,4.55469499240782,"Upregulated"
"HLA-DOB",1.14039680923737,4.35481438971398,5.43115486810374,1.82947123650086e-07,1.75405084236598e-06,6.45473227671485,"Upregulated"
"HPGDS",1.13953783283016,4.84711374451866,5.22352731620664,4.89601607773464e-07,4.17324220548921e-06,5.50253770704803,"Upregulated"
